Sample	Contig	Mean	Trimmed Mean	Covered Bases	Variance	RPKM	TPM
aligned	UHGV-1684917	0	0	0	0	0	0
aligned	UHGV-0039940	0.017786678	0	255	0.023007916	0.001109553	0.011392550902655785
aligned	UHGV-1395671	0	0	0	0	0	0
aligned	UHGV-1332770	0	0	0	0	0	0
aligned	UHGV-0135122	0	0	0	0	0	0
aligned	UHGV-1824712	0	0	0	0	0	0
aligned	UHGV-1466224	0	0	0	0	0	0
aligned	UHGV-0794736	0	0	0	0	0	0
aligned	UHGV-2156549	0.240912	0.11486418	1257	0.5103627	0.015450257	0.1586385991458883
aligned	UHGV-1384412	0	0	0	0	0	0
aligned	UHGV-1376370	0	0	0	0	0	0
aligned	UHGV-0375193	0	0	0	0	0	0
aligned	UHGV-1379639	0	0	0	0	0	0
aligned	UHGV-0224705	0	0	0	0	0	0
aligned	UHGV-1364077	0	0	0	0	0	0
aligned	UHGV-0283885	0.056800626	0	1818	0.101981394	0.0036047536	0.03701246953369264
aligned	UHGV-1273409	0	0	0	0	0	0
aligned	UHGV-1373997	0	0	0	0	0	0
aligned	UHGV-0378868	0	0	0	0	0	0
aligned	UHGV-0420844	0	0	0	0	0	0
aligned	UHGV-1594083	0	0	0	0	0	0
aligned	UHGV-0157271	0.048606317	0	1107	0.13531888	0.0027047081	0.027771122290687345
aligned	UHGV-2058187	0	0	0	0	0	0
aligned	UHGV-0025358	0	0	0	0	0	0
aligned	UHGV-2087707	0	0	0	0	0	0
aligned	UHGV-0156616	0	0	0	0	0	0
aligned	UHGV-2057220	0	0	0	0	0	0
aligned	UHGV-0143567	0	0	0	0	0	0
aligned	UHGV-1871700	0	0	0	0	0	0
aligned	UHGV-0016043	0	0	0	0	0	0
aligned	UHGV-1430943	0	0	0	0	0	0
aligned	UHGV-0087181	0	0	0	0	0	0
aligned	UHGV-0016047	0	0	0	0	0	0
aligned	UHGV-2151888	0	0	0	0	0	0
aligned	UHGV-0157818	0	0	0	0	0	0
aligned	UHGV-0190423	0	0	0	0	0	0
aligned	UHGV-0390659	0	0	0	0	0	0
aligned	UHGV-2164233	0.17084835	0	255	2.0772147	0.0147284055	0.15122682839319168
aligned	UHGV-0107357	0	0	0	0	0	0
aligned	UHGV-0130362	0	0	0	0	0	0
aligned	UHGV-0041502	0.040587552	0	531	0.051699623	0.0036381194	0.03735509324087616
aligned	UHGV-0107355	0	0	0	0	0	0
aligned	UHGV-1644562	0	0	0	0	0	0
aligned	UHGV-1669612	0	0	0	0	0	0
aligned	UHGV-0169346	0	0	0	0	0	0
aligned	UHGV-1566328	4.0510373	3.1210515	12359	40.53109	0.2530961	2.5987119443016127
aligned	UHGV-1623914	0	0	0	0	0	0
aligned	UHGV-0097953	0	0	0	0	0	0
aligned	UHGV-0323924	0	0	0	0	0	0
aligned	UHGV-1546616	0	0	0	0	0	0
aligned	UHGV-1910539	0	0	0	0	0	0
aligned	UHGV-0169336	0	0	0	0	0	0
aligned	UHGV-1687315	0	0	0	0	0	0
aligned	UHGV-1546612	0	0	0	0	0	0
aligned	UHGV-0120426	0	0	0	0	0	0
aligned	UHGV-1374768	0	0	0	0	0	0
aligned	UHGV-1375852	0	0	0	0	0	0
aligned	UHGV-1375855	0	0	0	0	0	0
aligned	UHGV-0327519	0	0	0	0	0	0
aligned	UHGV-0286217	0	0	0	0	0	0
aligned	UHGV-0120369	0	0	0	0	0	0
aligned	UHGV-0382430	0.011633264	0	404	0.011498263	0.00081737206	0.0083925248972605
aligned	UHGV-1375885	0	0	0	0	0	0
aligned	UHGV-0195171	0	0	0	0	0	0
aligned	UHGV-0085950	0	0	0	0	0	0
aligned	UHGV-0013864	0	0	0	0	0	0
aligned	UHGV-1986873	0	0	0	0	0	0
aligned	UHGV-0145234	0	0	0	0	0	0
aligned	UHGV-1345152	0.017925479	0	64	0.027680224	0.0037156472	0.03815111782046188
aligned	UHGV-0215087	0	0	0	0	0	0
aligned	UHGV-0241472	0	0	0	0	0	0
aligned	UHGV-0406744	0	0	0	0	0	0
aligned	UHGV-1363965	0	0	0	0	0	0
aligned	UHGV-1363925	0	0	0	0	0	0
aligned	UHGV-2007258	0	0	0	0	0	0
aligned	UHGV-1363906	0	0	0	0	0	0
aligned	UHGV-0318370	0	0	0	0	0	0
aligned	UHGV-1375084	0	0	0	0	0	0
aligned	UHGV-0131329	0	0	0	0	0	0
aligned	UHGV-1915498	4.1791015	3.9588778	4800	9.19256	0.29022878	2.9799780350003857
aligned	UHGV-1919420	0	0	0	0	0	0
aligned	UHGV-2134673	0	0	0	0	0	0
aligned	UHGV-2133768	0	0	0	0	0	0
aligned	UHGV-1922335	0	0	0	0	0	0
aligned	UHGV-1938320	0	0	0	0	0	0
aligned	UHGV-2075247	0.11570177	0	1735	0.4051585	0.007264701	0.07459176032398318
aligned	UHGV-2232755	0.32177904	0.0364524	3391	2.8669918	0.020107519	0.20645788367801288
aligned	UHGV-1925127	0	0	0	0	0	0
aligned	UHGV-0201993	0	0	0	0	0	0
aligned	UHGV-2161681	0	0	0	0	0	0
aligned	UHGV-2124730	0	0	0	0	0	0
aligned	UHGV-0201994	0	0	0	0	0	0
aligned	UHGV-0201995	0	0	0	0	0	0
aligned	UHGV-0201996	0	0	0	0	0	0
aligned	UHGV-0154859	0	0	0	0	0	0
aligned	UHGV-0154857	0	0	0	0	0	0
aligned	UHGV-0166429	0	0	0	0	0	0
aligned	UHGV-1656210	0	0	0	0	0	0
aligned	UHGV-0286233	0	0	0	0	0	0
aligned	UHGV-0166426	0	0	0	0	0	0
aligned	UHGV-1603500	5.9839053	1.3680205	1569	470.93176	0.3775083	3.8761372707085684
aligned	UHGV-0139921	0	0	0	0	0	0
aligned	UHGV-1313019	0	0	0	0	0	0
aligned	UHGV-0089260	0	0	0	0	0	0
aligned	UHGV-1568350	0	0	0	0	0	0
aligned	UHGV-1771526	0	0	0	0	0	0
aligned	UHGV-1467644	0	0	0	0	0	0
aligned	UHGV-0006542	0	0	0	0	0	0
aligned	UHGV-1353088	0	0	0	0	0	0
aligned	UHGV-1353092	0	0	0	0	0	0
aligned	UHGV-1353093	0	0	0	0	0	0
aligned	UHGV-1353094	0	0	0	0	0	0
aligned	UHGV-0115110	0	0	0	0	0	0
aligned	UHGV-1353126	0	0	0	0	0	0
aligned	UHGV-1353133	0	0	0	0	0	0
aligned	UHGV-1353135	0	0	0	0	0	0
aligned	UHGV-1353136	0	0	0	0	0	0
aligned	UHGV-1353140	0	0	0	0	0	0
aligned	UHGV-1790475	0	0	0	0	0	0
aligned	UHGV-1365586	0	0	0	0	0	0
aligned	UHGV-1764299	0	0	0	0	0	0
aligned	UHGV-1371304	0	0	0	0	0	0
aligned	UHGV-1371302	0	0	0	0	0	0
aligned	UHGV-1371306	0	0	0	0	0	0
aligned	UHGV-1371305	0	0	0	0	0	0
aligned	UHGV-1371283	0	0	0	0	0	0
aligned	UHGV-1371280	0	0	0	0	0	0
aligned	UHGV-1371295	0	0	0	0	0	0
aligned	UHGV-1371287	0	0	0	0	0	0
aligned	UHGV-1363839	0	0	0	0	0	0
aligned	UHGV-0439402	0	0	0	0	0	0
aligned	UHGV-1371310	0	0	0	0	0	0
aligned	UHGV-1371309	0	0	0	0	0	0
aligned	UHGV-0270821	0	0	0	0	0	0
aligned	UHGV-0113290	0	0	0	0	0	0
aligned	UHGV-1825670	0	0	0	0	0	0
aligned	UHGV-0007047	0	0	0	0	0	0
aligned	UHGV-0108456	0	0	0	0	0	0
aligned	UHGV-0131558	0	0	0	0	0	0
aligned	UHGV-1692963	0	0	0	0	0	0
aligned	UHGV-1368458	0	0	0	0	0	0
aligned	UHGV-1350454	240.57224	55.511963	35133	932031.06	15.442846	158.56245590839535
aligned	UHGV-1814952	0	0	0	0	0	0
aligned	UHGV-1368382	0	0	0	0	0	0
aligned	UHGV-1368374	0	0	0	0	0	0
aligned	UHGV-0260596	0	0	0	0	0	0
aligned	UHGV-0260491	0	0	0	0	0	0
aligned	UHGV-1368444	0	0	0	0	0	0
aligned	UHGV-1368429	0	0	0	0	0	0
aligned	UHGV-1368425	0	0	0	0	0	0
aligned	UHGV-0257757	0	0	0	0	0	0
aligned	UHGV-2189137	0	0	0	0	0	0
aligned	UHGV-0143871	0	0	0	0	0	0
aligned	UHGV-1511909	0	0	0	0	0	0
aligned	UHGV-1961259	0.13236055	0.00887773	3925	0.4367842	0.009242439	0.0948985103832456
aligned	UHGV-1867315	0	0	0	0	0	0
aligned	UHGV-0112768	0	0	0	0	0	0
aligned	UHGV-2102494	0	0	0	0	0	0
aligned	UHGV-1838588	0	0	0	0	0	0
aligned	UHGV-0103750	0	0	0	0	0	0
aligned	UHGV-2141545	0	0	0	0	0	0
aligned	UHGV-1836304	0	0	0	0	0	0
aligned	UHGV-0134170	0	0	0	0	0	0
aligned	UHGV-0381345	0	0	0	0	0	0
aligned	UHGV-0173768	0	0	0	0	0	0
aligned	UHGV-0173762	0	0	0	0	0	0
aligned	UHGV-1532549	0	0	0	0	0	0
aligned	UHGV-0135127	0	0	0	0	0	0
aligned	UHGV-0079364	0	0	0	0	0	0
aligned	UHGV-0079369	0	0	0	0	0	0
aligned	UHGV-1668403	0	0	0	0	0	0
aligned	UHGV-0118081	0	0	0	0	0	0
aligned	UHGV-1555624	0	0	0	0	0	0
aligned	UHGV-0213495	0	0	0	0	0	0
aligned	UHGV-2013789	0	0	0	0	0	0
aligned	UHGV-2013786	0	0	0	0	0	0
aligned	UHGV-1696988	0	0	0	0	0	0
aligned	UHGV-0089103	0	0	0	0	0	0
aligned	UHGV-0380785	0	0	0	0	0	0
aligned	UHGV-0142711	0	0	0	0	0	0
aligned	UHGV-0074331	0	0	0	0	0	0
aligned	UHGV-0142710	0	0	0	0	0	0
aligned	UHGV-1956479	0	0	0	0	0	0
aligned	UHGV-0201974	0	0	0	0	0	0
aligned	UHGV-0266560	0.023078632	0	593	0.06257405	0.0014726449	0.015120685148417579
aligned	UHGV-1544420	0	0	0	0	0	0
aligned	UHGV-1529033	0	0	0	0	0	0
aligned	UHGV-0365849	0	0	0	0	0	0
aligned	UHGV-1687659	0	0	0	0	0	0
aligned	UHGV-1687650	0	0	0	0	0	0
aligned	UHGV-0360310	0	0	0	0	0	0
aligned	UHGV-1410673	0.0116427	0	302	0.011507592	0.00072848843	0.0074798869320602535
aligned	UHGV-1777860	0	0	0	0	0	0
aligned	UHGV-0370929	0	0	0	0	0	0
aligned	UHGV-0383487	0	0	0	0	0	0
aligned	UHGV-0084976	0	0	0	0	0	0
aligned	UHGV-0365848	0	0	0	0	0	0
aligned	UHGV-1502670	0	0	0	0	0	0
aligned	UHGV-2124279	0	0	0	0	0	0
aligned	UHGV-1645336	0	0	0	0	0	0
aligned	UHGV-1684128	0	0	0	0	0	0
aligned	UHGV-1592616	0	0	0	0	0	0
aligned	UHGV-0042325	0	0	0	0	0	0
aligned	UHGV-1611929	0	0	0	0	0	0
aligned	UHGV-1516925	0	0	0	0	0	0
aligned	UHGV-0123047	0	0	0	0	0	0
aligned	UHGV-1467320	0	0	0	0	0	0
aligned	UHGV-0170416	0	0	0	0	0	0
aligned	UHGV-1516474	0	0	0	0	0	0
aligned	UHGV-2145928	0	0	0	0	0	0
aligned	UHGV-0131474	0	0	0	0	0	0
aligned	UHGV-0202314	0	0	0	0	0	0
aligned	UHGV-0123049	0	0	0	0	0	0
aligned	UHGV-2180491	0	0	0	0	0	0
aligned	UHGV-0054999	0	0	0	0	0	0
aligned	UHGV-0049652	0	0	0	0	0	0
aligned	UHGV-0004637	0	0	0	0	0	0
aligned	UHGV-1503985	0	0	0	0	0	0
aligned	UHGV-1442898	0	0	0	0	0	0
aligned	UHGV-1394364	0	0	0	0	0	0
aligned	UHGV-2082755	0	0	0	0	0	0
aligned	UHGV-0058751	0	0	0	0	0	0
aligned	UHGV-0121783	0	0	0	0	0	0
aligned	UHGV-1412367	0	0	0	0	0	0
aligned	UHGV-1749961	0	0	0	0	0	0
aligned	UHGV-0075460	0	0	0	0	0	0
aligned	UHGV-0006592	0	0	0	0	0	0
aligned	UHGV-2078795	0	0	0	0	0	0
aligned	UHGV-1383000	0	0	0	0	0	0
aligned	UHGV-1615694	0	0	0	0	0	0
aligned	UHGV-1553294	0	0	0	0	0	0
aligned	UHGV-0380320	0	0	0	0	0	0
aligned	UHGV-1771959	0	0	0	0	0	0
aligned	UHGV-2098748	0	0	0	0	0	0
aligned	UHGV-1396038	0	0	0	0	0	0
aligned	UHGV-0041663	0	0	0	0	0	0
aligned	UHGV-1336821	0	0	0	0	0	0
aligned	UHGV-1860769	0	0	0	0	0	0
aligned	UHGV-0137218	0	0	0	0	0	0
aligned	UHGV-1343625	0	0	0	0	0	0
aligned	UHGV-0218427	0	0	0	0	0	0
aligned	UHGV-0218394	0	0	0	0	0	0
aligned	UHGV-1337257	0	0	0	0	0	0
aligned	UHGV-1505480	0	0	0	0	0	0
aligned	UHGV-0217668	0	0	0	0	0	0
aligned	UHGV-0217560	0	0	0	0	0	0
aligned	UHGV-0217498	0	0	0	0	0	0
aligned	UHGV-0150862	0	0	0	0	0	0
aligned	UHGV-0217179	0	0	0	0	0	0
aligned	UHGV-0217056	0	0	0	0	0	0
aligned	UHGV-1591692	0	0	0	0	0	0
aligned	UHGV-1704543	0	0	0	0	0	0
aligned	UHGV-0049764	0	0	0	0	0	0
aligned	UHGV-1704621	0	0	0	0	0	0
aligned	UHGV-1704430	0	0	0	0	0	0
aligned	UHGV-0058576	0	0	0	0	0	0
aligned	UHGV-1704516	0	0	0	0	0	0
aligned	UHGV-1755362	0	0	0	0	0	0
aligned	UHGV-1704009	0	0	0	0	0	0
aligned	UHGV-1830641	0	0	0	0	0	0
aligned	UHGV-0123220	0	0	0	0	0	0
aligned	UHGV-1537838	0	0	0	0	0	0
aligned	UHGV-1639164	0	0	0	0	0	0
aligned	UHGV-1977589	0	0	0	0	0	0
aligned	UHGV-1639026	0	0	0	0	0	0
aligned	UHGV-1639682	0	0	0	0	0	0
aligned	UHGV-1639390	0	0	0	0	0	0
aligned	UHGV-2118707	0	0	0	0	0	0
aligned	UHGV-1292397	0	0	0	0	0	0
aligned	UHGV-0158554	0.07499452	0.010829068	3815	0.106508866	0.0047537605	0.04881016835156515
aligned	UHGV-0153015	0	0	0	0	0	0
aligned	UHGV-1761774	0	0	0	0	0	0
aligned	UHGV-1639560	0	0	0	0	0	0
aligned	UHGV-1398498	0	0	0	0	0	0
aligned	UHGV-1779730	0	0	0	0	0	0
aligned	UHGV-0283983	0	0	0	0	0	0
aligned	UHGV-0021147	0	0	0	0	0	0
aligned	UHGV-0081633	0	0	0	0	0	0
aligned	UHGV-1692975	0	0	0	0	0	0
aligned	UHGV-1436051	0	0	0	0	0	0
aligned	UHGV-0823547	0	0	0	0	0	0
aligned	UHGV-1504661	0	0	0	0	0	0
aligned	UHGV-0823546	0	0	0	0	0	0
aligned	UHGV-1504660	0	0	0	0	0	0
aligned	UHGV-1793636	0	0	0	0	0	0
aligned	UHGV-0317082	0	0	0	0	0	0
aligned	UHGV-1390128	0	0	0	0	0	0
aligned	UHGV-1390948	0	0	0	0	0	0
aligned	UHGV-1441576	0	0	0	0	0	0
aligned	UHGV-1511752	0	0	0	0	0	0
aligned	UHGV-1934954	0	0	0	0	0	0
aligned	UHGV-1966473	0	0	0	0	0	0
aligned	UHGV-1389790	0	0	0	0	0	0
aligned	UHGV-0143702	0	0	0	0	0	0
aligned	UHGV-1516045	0	0	0	0	0	0
aligned	UHGV-1391713	0	0	0	0	0	0
aligned	UHGV-0079931	0	0	0	0	0	0
aligned	UHGV-2201935	0	0	0	0	0	0
aligned	UHGV-1825550	0	0	0	0	0	0
aligned	UHGV-0386601	0.21871985	0.14264548	6286	0.2632115	0.014765855	0.1516112320132379
aligned	UHGV-0317083	0	0	0	0	0	0
aligned	UHGV-0046011	0	0	0	0	0	0
aligned	UHGV-0016567	0	0	0	0	0	0
aligned	UHGV-0128669	0	0	0	0	0	0
aligned	UHGV-1357190	0	0	0	0	0	0
aligned	UHGV-0016568	0	0	0	0	0	0
aligned	UHGV-0154751	0	0	0	0	0	0
aligned	UHGV-0154755	0	0	0	0	0	0
aligned	UHGV-1856542	0	0	0	0	0	0
aligned	UHGV-1732198	0	0	0	0	0	0
aligned	UHGV-1645792	0	0	0	0	0	0
aligned	UHGV-1626477	0	0	0	0	0	0
aligned	UHGV-1568688	0	0	0	0	0	0
aligned	UHGV-1568686	0	0	0	0	0	0
aligned	UHGV-1567151	0	0	0	0	0	0
aligned	UHGV-1481686	0	0	0	0	0	0
aligned	UHGV-1928546	0	0	0	0	0	0
aligned	UHGV-1539409	0	0	0	0	0	0
aligned	UHGV-1723366	0	0	0	0	0	0
aligned	UHGV-1723487	0	0	0	0	0	0
aligned	UHGV-1730589	0	0	0	0	0	0
aligned	UHGV-0425826	0	0	0	0	0	0
aligned	UHGV-0073586	0	0	0	0	0	0
aligned	UHGV-1768190	0	0	0	0	0	0
aligned	UHGV-0050852	0	0	0	0	0	0
aligned	UHGV-1751893	0	0	0	0	0	0
aligned	UHGV-1722810	0	0	0	0	0	0
aligned	UHGV-1722880	0	0	0	0	0	0
aligned	UHGV-0091925	0	0	0	0	0	0
aligned	UHGV-1723159	0	0	0	0	0	0
aligned	UHGV-1723292	0	0	0	0	0	0
aligned	UHGV-1371953	0	0	0	0	0	0
aligned	UHGV-1419656	0	0	0	0	0	0
aligned	UHGV-0058109	0	0	0	0	0	0
aligned	UHGV-0324221	0	0	0	0	0	0
aligned	UHGV-0118019	0	0	0	0	0	0
aligned	UHGV-1374751	0	0	0	0	0	0
aligned	UHGV-1723437	0	0	0	0	0	0
aligned	UHGV-1951392	0.03239563	0	656	0.047059424	0.0021209954	0.021777731618044527
aligned	UHGV-2132338	0	0	0	0	0	0
aligned	UHGV-1797718	0	0	0	0	0	0
aligned	UHGV-0213230	0	0	0	0	0	0
aligned	UHGV-1354746	0	0	0	0	0	0
aligned	UHGV-2037683	0	0	0	0	0	0
aligned	UHGV-0144892	0	0	0	0	0	0
aligned	UHGV-0062452	0	0	0	0	0	0
aligned	UHGV-0144893	0.021368429	0	172	0.039311264	0.0013306403	0.013662589282148474
aligned	UHGV-0051178	0	0	0	0	0	0
aligned	UHGV-0257846	0	0	0	0	0	0
aligned	UHGV-2134895	0	0	0	0	0	0
aligned	UHGV-1809392	0	0	0	0	0	0
aligned	UHGV-1415227	0	0	0	0	0	0
aligned	UHGV-0511135	0	0	0	0	0	0
aligned	UHGV-1415224	0	0	0	0	0	0
aligned	UHGV-0142480	0	0	0	0	0	0
aligned	UHGV-0144897	0	0	0	0	0	0
aligned	UHGV-1721062	0	0	0	0	0	0
aligned	UHGV-1792628	0	0	0	0	0	0
aligned	UHGV-1580633	0	0	0	0	0	0
aligned	UHGV-1580692	0	0	0	0	0	0
aligned	UHGV-2168438	0	0	0	0	0	0
aligned	UHGV-1580628	0	0	0	0	0	0
aligned	UHGV-1580599	0	0	0	0	0	0
aligned	UHGV-1831603	0	0	0	0	0	0
aligned	UHGV-1770652	0	0	0	0	0	0
aligned	UHGV-1599232	0	0	0	0	0	0
aligned	UHGV-0132046	0	0	0	0	0	0
aligned	UHGV-1358904	0	0	0	0	0	0
aligned	UHGV-1876027	0	0	0	0	0	0
aligned	UHGV-1766275	0	0	0	0	0	0
aligned	UHGV-2159792	0	0	0	0	0	0
aligned	UHGV-1377699	0	0	0	0	0	0
aligned	UHGV-2040850	0	0	0	0	0	0
aligned	UHGV-0191237	0.077855125	0	1672	0.2280727	0.005170361	0.05308773509682396
aligned	UHGV-2123952	0	0	0	0	0	0
aligned	UHGV-0230849	0	0	0	0	0	0
aligned	UHGV-2123953	0	0	0	0	0	0
aligned	UHGV-1697423	0	0	0	0	0	0
aligned	UHGV-1599995	0	0	0	0	0	0
aligned	UHGV-0077181	0	0	0	0	0	0
aligned	UHGV-1593652	0	0	0	0	0	0
aligned	UHGV-1841525	0	0	0	0	0	0
aligned	UHGV-0141151	0	0	0	0	0	0
aligned	UHGV-1545586	0	0	0	0	0	0
aligned	UHGV-1545757	0	0	0	0	0	0
aligned	UHGV-0189762	0	0	0	0	0	0
aligned	UHGV-1557841	0	0	0	0	0	0
aligned	UHGV-0111355	0	0	0	0	0	0
aligned	UHGV-0386902	0	0	0	0	0	0
aligned	UHGV-0090974	0	0	0	0	0	0
aligned	UHGV-1928306	0.39838308	0.16080035	2196	1.618379	0.025358858	0.2603768791686889
aligned	UHGV-2147380	0	0	0	0	0	0
aligned	UHGV-1703226	0.4668711	0.2039236	1740	1.8695576	0.029611776	0.3040444198632031
aligned	UHGV-1649671	0	0	0	0	0	0
aligned	UHGV-1640484	0	0	0	0	0	0
aligned	UHGV-2030780	0	0	0	0	0	0
aligned	UHGV-1471039	0	0	0	0	0	0
aligned	UHGV-0107659	0.24496561	0.12271487	2315	0.488401	0.015608634	0.16026461935325642
aligned	UHGV-1692292	0	0	0	0	0	0
aligned	UHGV-1443931	0	0	0	0	0	0
aligned	UHGV-1424418	0	0	0	0	0	0
aligned	UHGV-0321640	0	0	0	0	0	0
aligned	UHGV-0200418	0	0	0	0	0	0
aligned	UHGV-0200419	0	0	0	0	0	0
aligned	UHGV-1635497	0	0	0	0	0	0
aligned	UHGV-0210849	0	0	0	0	0	0
aligned	UHGV-0477606	0	0	0	0	0	0
aligned	UHGV-1733635	0	0	0	0	0	0
aligned	UHGV-0081984	0	0	0	0	0	0
aligned	UHGV-1384109	0	0	0	0	0	0
aligned	UHGV-0384927	0	0	0	0	0	0
aligned	UHGV-1578788	0	0	0	0	0	0
aligned	UHGV-0391116	0	0	37	0	0.06707835	0.6887398740218487
aligned	UHGV-0391113	0	0	0	0	0	0
aligned	UHGV-1510117	0	0	0	0	0	0
aligned	UHGV-1498177	0	0	0	0	0	0
aligned	UHGV-0016458	0	0	0	0	0	0
aligned	UHGV-0016459	0	0	0	0	0	0
aligned	UHGV-0050074	0	0	0	0	0	0
aligned	UHGV-1556217	0	0	0	0	0	0
aligned	UHGV-0270043	0	0	0	0	0	0
aligned	UHGV-2007381	0	0	0	0	0	0
aligned	UHGV-0393137	0	0	0	0	0	0
aligned	UHGV-0040481	0	0	0	0	0	0
aligned	UHGV-1566136	0	0	0	0	0	0
aligned	UHGV-0305801	0	0	0	0	0	0
aligned	UHGV-0305765	0	0	0	0	0	0
aligned	UHGV-0097536	0	0	0	0	0	0
aligned	UHGV-2154470	0	0	0	0	0	0
aligned	UHGV-1479961	0	0	0	0	0	0
aligned	UHGV-1830495	0	0	0	0	0	0
aligned	UHGV-1359480	0	0	0	0	0	0
aligned	UHGV-0526985	0	0	0	0	0	0
aligned	UHGV-1830724	0	0	0	0	0	0
aligned	UHGV-0066470	0	0	0	0	0	0
aligned	UHGV-0305356	0	0	0	0	0	0
aligned	UHGV-0132898	0	0	0	0	0	0
aligned	UHGV-0161488	0	0	0	0	0	0
aligned	UHGV-0392567	0	0	0	0	0	0
aligned	UHGV-0392001	0	0	0	0	0	0
aligned	UHGV-1613399	0	0	0	0	0	0
aligned	UHGV-0161331	0	0	0	0	0	0
aligned	UHGV-0161446	0	0	0	0	0	0
aligned	UHGV-1487556	0	0	0	0	0	0
aligned	UHGV-1394110	0	0	0	0	0	0
aligned	UHGV-0199676	0.026237374	0	572	0.058176704	0.0019125066	0.019637013792817015
aligned	UHGV-0161817	0	0	0	0	0	0
aligned	UHGV-1476913	0	0	0	0	0	0
aligned	UHGV-1304528	0	0	0	0	0	0
aligned	UHGV-0110079	0	0	0	0	0	0
aligned	UHGV-0086922	0	0	0	0	0	0
aligned	UHGV-1651096	0	0	0	0	0	0
aligned	UHGV-0197194	0	0	0	0	0	0
aligned	UHGV-1407866	0	0	0	0	0	0
aligned	UHGV-1651093	0	0	0	0	0	0
aligned	UHGV-1470886	0	0	0	0	0	0
aligned	UHGV-0043280	0	0	0	0	0	0
aligned	UHGV-1558437	0	0	0	0	0	0
aligned	UHGV-0131839	0	0	0	0	0	0
aligned	UHGV-1678450	0	0	0	0	0	0
aligned	UHGV-0250957	0	0	0	0	0	0
aligned	UHGV-0136009	0	0	0	0	0	0
aligned	UHGV-0136006	51.79098	6.3602376	2927	56925.57	3.2641547	33.51532359374687
aligned	UHGV-0083277	0	0	0	0	0	0
aligned	UHGV-0191946	0	0	0	0	0	0
aligned	UHGV-1587085	0	0	0	0	0	0
aligned	UHGV-0044320	0	0	0	0	0	0
aligned	UHGV-0185550	0	0	0	0	0	0
aligned	UHGV-1745766	0	0	0	0	0	0
aligned	UHGV-1415118	0	0	0	0	0	0
aligned	UHGV-1989244	0	0	0	0	0	0
aligned	UHGV-2011883	0	0	0	0	0	0
aligned	UHGV-0051308	0	0	0	0	0	0
aligned	UHGV-0059695	0	0	0	0	0	0
aligned	UHGV-1416652	0	0	0	0	0	0
aligned	UHGV-1429795	0.03899974	0	403	0.14994799	0.0033695586	0.03459760122836997
aligned	UHGV-1965171	0	0	0	0	0	0
aligned	UHGV-2001446	0	0	0	0	0	0
aligned	UHGV-2003233	0	0	0	0	0	0
aligned	UHGV-1839248	0.031279784	0	372	0.038969498	0.0032513104	0.03338342935421679
aligned	UHGV-1746623	0	0	0	0	0	0
aligned	UHGV-0101984	0.36224926	0.06081802	3350	2.376308	0.023985412	0.24627479433547705
aligned	UHGV-1764267	0	0	0	0	0	0
aligned	UHGV-0441707	0	0	0	0	0	0
aligned	UHGV-0363201	0	0	0	0	0	0
aligned	UHGV-0318689	0	0	0	0	0	0
aligned	UHGV-2046743	0	0	0	0	0	0
aligned	UHGV-0279174	0	0	0	0	0	0
