Sample	Contig	Mean	Trimmed Mean	Covered Bases	Variance	RPKM	TPM
aligned	UHGV-0319023	0	0	0	0	0	0
aligned	UHGV-1684917	0	0	0	0	0	0
aligned	UHGV-0039940	0.08004005	0	416	0.29109585	0.0046043545	0.1680561751982168
aligned	UHGV-1395671	0	0	0	0	0	0
aligned	UHGV-1332770	0	0	0	0	0	0
aligned	UHGV-0135122	0	0	0	0	0	0
aligned	UHGV-1824712	0	0	0	0	0	0
aligned	UHGV-1466224	0	0	0	0	0	0
aligned	UHGV-0794736	0	0	0	0	0	0
aligned	UHGV-2156549	0.63483196	0.33319768	1752	2.9695706	0.036410723	1.3289692333273706
aligned	UHGV-1384412	0	0	0	0	0	0
aligned	UHGV-1376370	0	0	0	0	0	0
aligned	UHGV-0375193	0	0	0	0	0	0
aligned	UHGV-1379639	0	0	0	0	0	0
aligned	UHGV-0224705	0	0	0	0	0	0
aligned	UHGV-1364077	0	0	0	0	0	0
aligned	UHGV-0283885	1.3005037	1.0108958	18967	4.428055	0.07586939	2.7691862669598777
aligned	UHGV-1273409	0	0	0	0	0	0
aligned	UHGV-1373997	0	0	0	0	0	0
aligned	UHGV-0378868	0	0	0	0	0	0
aligned	UHGV-0420844	0	0	0	0	0	0
aligned	UHGV-1594083	0	0	0	0	0	0
aligned	UHGV-0157271	0.17157412	0	1736	1.4370695	0.012886622	0.4703539389083744
aligned	UHGV-2058187	0	0	0	0	0	0
aligned	UHGV-0025358	0	0	0	0	0	0
aligned	UHGV-2087707	0	0	0	0	0	0
aligned	UHGV-0156616	0.8730926	0	1203	22.719421	0.13086718	4.776572950504487
aligned	UHGV-2057220	0	0	0	0	0	0
aligned	UHGV-0143567	0	0	0	0	0	0
aligned	UHGV-1871700	0	0	0	0	0	0
aligned	UHGV-0016043	0	0	0	0	0	0
aligned	UHGV-1430943	0	0	0	0	0	0
aligned	UHGV-0087181	0	0	0	0	0	0
aligned	UHGV-0016047	0	0	0	0	0	0
aligned	UHGV-2151888	0	0	0	0	0	0
aligned	UHGV-0157818	0	0	0	0	0	0
aligned	UHGV-0190423	0	0	0	0	0	0
aligned	UHGV-0390659	0	0	0	0	0	0
aligned	UHGV-2164233	1.643014	0.008449477	733	173.19374	0.11748436	4.288108357286546
aligned	UHGV-0107357	0.092885464	0	695	1.0815063	0.0059639174	0.21767942826045328
aligned	UHGV-0130362	0	0	0	0	0	0
aligned	UHGV-0041502	0.3587811	0.14831783	2261	1.2992042	0.025162073	0.918399962301919
aligned	UHGV-0107355	0	0	0	0	0	0
aligned	UHGV-1644562	0	0	0	0	0	0
aligned	UHGV-1669612	0	0	0	0	0	0
aligned	UHGV-0169346	0	0	0	0	0	0
aligned	UHGV-1566328	16.735397	14.063588	14594	402.75073	0.97015357	35.410008422331885
aligned	UHGV-1623914	0	0	0	0	0	0
aligned	UHGV-0097953	0	0	0	0	0	0
aligned	UHGV-0323924	0	0	0	0	0	0
aligned	UHGV-1546616	0	0	0	0	0	0
aligned	UHGV-1910539	0	0	0	0	0	0
aligned	UHGV-0169336	0	0	0	0	0	0
aligned	UHGV-1687315	0	0	0	0	0	0
aligned	UHGV-1546612	0.015199563	0	448	0.020873973	0.00095432735	0.034832392969974535
aligned	UHGV-0120426	0	0	0	0	0	0
aligned	UHGV-1374768	0	0	0	0	0	0
aligned	UHGV-1375852	0	0	0	0	0	0
aligned	UHGV-1375855	0	0	0	0	0	0
aligned	UHGV-0327519	0	0	0	0	0	0
aligned	UHGV-0286217	0	0	0	0	0	0
aligned	UHGV-0120369	0	0	0	0	0	0
aligned	UHGV-0382430	0.02608846	0	906	0.025408583	0.0015075023	0.05502296929194017
aligned	UHGV-1375885	0	0	0	0	0	0
aligned	UHGV-0195171	0	0	0	0	0	0
aligned	UHGV-0085950	0	0	0	0	0	0
aligned	UHGV-0013864	0	0	0	0	0	0
aligned	UHGV-1986873	0.40157357	0.23600173	1989	1.0575638	0.026990408	0.985133965514251
aligned	UHGV-0145234	0.028805992	0	400	0.027978221	0.0012486621	0.04557546517958144
aligned	UHGV-1345152	0	0	0	0	0	0
aligned	UHGV-0215087	4.8600364	0.008127781	2474	3208.3237	0.2795899	10.204862519458402
aligned	UHGV-0241472	0	0	0	0	0	0
aligned	UHGV-0406744	0	0	0	0	0	0
aligned	UHGV-1363965	0	0	0	0	0	0
aligned	UHGV-1363925	0	0	0	0	0	0
aligned	UHGV-2007258	0	0	0	0	0	0
aligned	UHGV-1363906	0	0	0	0	0	0
aligned	UHGV-0318370	0	0	0	0	0	0
aligned	UHGV-1375084	0	0	0	0	0	0
aligned	UHGV-0131329	0	0	0	0	0	0
aligned	UHGV-1915498	25.72489	26.191904	5220	95.938774	1.5040302	54.89621253218502
aligned	UHGV-1919420	0.44869605	0	1537	11.176569	0.040709067	1.485856159888499
aligned	UHGV-2134673	0.011942187	0	527	0.014844728	0.00069100165	0.025221158495014606
aligned	UHGV-2133768	0.07947488	0	274	0.35382476	0.0047658905	0.1739521593435711
aligned	UHGV-1922335	0	0	0	0	0	0
aligned	UHGV-1938320	0	0	0	0	0	0
aligned	UHGV-2075247	0.11430846	0.008846203	2037	0.2842574	0.0066992464	0.24451864533148182
aligned	UHGV-2232755	1.8527559	0.6434771	8868	37.561768	0.10827076	3.951818598579848
aligned	UHGV-1925127	0	0	0	0	0	0
aligned	UHGV-0201993	0	0	0	0	0	0
aligned	UHGV-2161681	0	0	0	0	0	0
aligned	UHGV-2124730	0	0	0	0	0	0
aligned	UHGV-0201994	0	0	0	0	0	0
aligned	UHGV-0201995	0	0	0	0	0	0
aligned	UHGV-0201996	0	0	0	0	0	0
aligned	UHGV-0154859	0	0	0	0	0	0
aligned	UHGV-0154857	0	0	0	0	0	0
aligned	UHGV-0166429	0	0	0	0	0	0
aligned	UHGV-1656210	0	0	0	0	0	0
aligned	UHGV-0286233	0	0	0	0	0	0
aligned	UHGV-0166426	0	0	0	0	0	0
aligned	UHGV-1603500	14.310419	3.1010177	1440	2773.6997	0.82735145	30.19782707269769
aligned	UHGV-0139921	0	0	0	0	0	0
aligned	UHGV-1313019	0	0	0	0	0	0
aligned	UHGV-0089260	0	0	0	0	0	0
aligned	UHGV-1568350	0	0	0	0	0	0
aligned	UHGV-1771526	0	0	0	0	0	0
aligned	UHGV-1467644	0	0	0	0	0	0
aligned	UHGV-0006542	0	0	0	0	0	0
aligned	UHGV-1353088	0	0	0	0	0	0
aligned	UHGV-1353092	0	0	0	0	0	0
aligned	UHGV-1353093	0	0	0	0	0	0
aligned	UHGV-1353094	0	0	0	0	0	0
aligned	UHGV-0115110	0	0	0	0	0	0
aligned	UHGV-1353126	0	0	0	0	0	0
aligned	UHGV-1353133	0	0	0	0	0	0
aligned	UHGV-1353135	0	0	0	0	0	0
aligned	UHGV-1353136	0	0	0	0	0	0
aligned	UHGV-1353140	0	0	0	0	0	0
aligned	UHGV-1790475	0	0	0	0	0	0
aligned	UHGV-1365586	0	0	0	0	0	0
aligned	UHGV-1764299	0	0	0	0	0	0
aligned	UHGV-1371304	0	0	0	0	0	0
aligned	UHGV-1371302	0	0	0	0	0	0
aligned	UHGV-1371306	0	0	0	0	0	0
aligned	UHGV-1371305	0	0	0	0	0	0
aligned	UHGV-1371283	0	0	0	0	0	0
aligned	UHGV-1371280	0	0	0	0	0	0
aligned	UHGV-1371295	0	0	0	0	0	0
aligned	UHGV-1371287	0	0	0	0	0	0
aligned	UHGV-1363839	0	0	0	0	0	0
aligned	UHGV-0439402	0	0	0	0	0	0
aligned	UHGV-1371310	0	0	0	0	0	0
aligned	UHGV-1371309	0	0	0	0	0	0
aligned	UHGV-0270821	0	0	0	0	0	0
aligned	UHGV-0113290	0	0	0	0	0	0
aligned	UHGV-1825670	0	0	0	0	0	0
aligned	UHGV-0007047	0	0	0	0	0	0
aligned	UHGV-0108456	0	0	0	0	0	0
aligned	UHGV-0131558	0	0	0	0	0	0
aligned	UHGV-1692963	0	0	0	0	0	0
aligned	UHGV-1368458	0	0	0	0	0	0
aligned	UHGV-1350454	582.1916	127.82732	32335	6288640.5	34.364765	1254.293485544622
aligned	UHGV-1814952	0	0	0	0	0	0
aligned	UHGV-1368382	0	0	0	0	0	0
aligned	UHGV-1368374	0	0	0	0	0	0
aligned	UHGV-0260596	0	0	0	0	0	0
aligned	UHGV-0260491	0	0	0	0	0	0
aligned	UHGV-1368444	0	0	0	0	0	0
aligned	UHGV-1368429	0	0	0	0	0	0
aligned	UHGV-1368425	0	0	0	0	0	0
aligned	UHGV-0257757	0	0	0	0	0	0
aligned	UHGV-2189137	0.025236594	0	342	0.036725443	0.0010741081	0.039204291368832855
aligned	UHGV-0143871	0	0	0	0	0	0
aligned	UHGV-1511909	0	0	0	0	0	0
aligned	UHGV-1961259	3.0431552	0.77758086	6637	124.771164	0.18699042	6.825037417002022
aligned	UHGV-1867315	0	0	0	0	0	0
aligned	UHGV-0112768	0	0	0	0	0	0
aligned	UHGV-2102494	0	0	0	0	0	0
aligned	UHGV-1838588	0	0	0	0	0	0
aligned	UHGV-0103750	0	0	0	0	0	0
aligned	UHGV-2141545	0	0	0	0	0	0
aligned	UHGV-1836304	0	0	0	0	0	0
aligned	UHGV-0134170	0	0	0	0	0	0
aligned	UHGV-0381345	0	0	0	0	0	0
aligned	UHGV-0173768	0	0	0	0	0	0
aligned	UHGV-0173762	0	0	0	0	0	0
aligned	UHGV-1532549	0	0	0	0	0	0
aligned	UHGV-0135127	0	0	0	0	0	0
aligned	UHGV-0079364	0	0	0	0	0	0
aligned	UHGV-0079369	0	0	0	0	0	0
aligned	UHGV-1668403	0	0	0	0	0	0
aligned	UHGV-0118081	0	0	0	0	0	0
aligned	UHGV-1555624	0	0	0	0	0	0
aligned	UHGV-0213495	0	0	0	0	0	0
aligned	UHGV-2013789	0	0	0	0	0	0
aligned	UHGV-2013786	0	0	0	0	0	0
aligned	UHGV-1696988	0	0	0	0	0	0
aligned	UHGV-0089103	0	0	0	0	0	0
aligned	UHGV-0380785	0	0	0	0	0	0
aligned	UHGV-0142711	0	0	0	0	0	0
aligned	UHGV-0074331	0	0	0	0	0	0
aligned	UHGV-0142710	0	0	0	0	0	0
aligned	UHGV-1956479	0	0	0	0	0	0
aligned	UHGV-0201974	0	0	0	0	0	0
aligned	UHGV-0266560	0.46048424	0	1956	8.9425955	0.028324421	1.0338243328078534
aligned	UHGV-1544420	0	0	0	0	0	0
aligned	UHGV-1529033	0	0	0	0	0	0
aligned	UHGV-0365849	0	0	0	0	0	0
aligned	UHGV-1687659	0	0	0	0	0	0
aligned	UHGV-1687650	0	0	0	0	0	0
aligned	UHGV-0360310	0	0	0	0	0	0
aligned	UHGV-1410673	1.0686611	0.14100313	2521	21.505232	0.064155556	2.3416407657350646
aligned	UHGV-1777860	0	0	0	0	0	0
aligned	UHGV-0370929	0	0	0	0	0	0
aligned	UHGV-0383487	0	0	0	0	0	0
aligned	UHGV-0084976	0	0	0	0	0	0
aligned	UHGV-0365848	0	0	0	0	0	0
aligned	UHGV-1502670	0	0	0	0	0	0
aligned	UHGV-2124279	0	0	0	0	0	0
aligned	UHGV-1645336	0	0	0	0	0	0
aligned	UHGV-1684128	0	0	0	0	0	0
aligned	UHGV-1592616	0	0	0	0	0	0
aligned	UHGV-0042325	0	0	0	0	0	0
aligned	UHGV-1611929	0	0	0	0	0	0
aligned	UHGV-1516925	0	0	0	0	0	0
aligned	UHGV-0123047	0	0	0	0	0	0
aligned	UHGV-1467320	0	0	0	0	0	0
aligned	UHGV-0170416	0	0	0	0	0	0
aligned	UHGV-1516474	0	0	0	0	0	0
aligned	UHGV-2145928	0	0	0	0	0	0
aligned	UHGV-0131474	0	0	0	0	0	0
aligned	UHGV-0202314	0	0	0	0	0	0
aligned	UHGV-0123049	0	0	0	0	0	0
aligned	UHGV-2180491	0	0	0	0	0	0
aligned	UHGV-0054999	0	0	0	0	0	0
aligned	UHGV-0049652	0	0	0	0	0	0
aligned	UHGV-0004637	0	0	0	0	0	0
aligned	UHGV-1503985	0	0	0	0	0	0
aligned	UHGV-1442898	0	0	0	0	0	0
aligned	UHGV-1394364	0	0	0	0	0	0
aligned	UHGV-2082755	0	0	0	0	0	0
aligned	UHGV-0058751	0	0	0	0	0	0
aligned	UHGV-0121783	0	0	0	0	0	0
aligned	UHGV-1412367	0	0	0	0	0	0
aligned	UHGV-1749961	0	0	0	0	0	0
aligned	UHGV-0075460	0	0	0	0	0	0
aligned	UHGV-0006592	0	0	0	0	0	0
aligned	UHGV-2078795	0	0	0	0	0	0
aligned	UHGV-1383000	0	0	0	0	0	0
aligned	UHGV-1615694	0	0	0	0	0	0
aligned	UHGV-1553294	0	0	0	0	0	0
aligned	UHGV-0380320	0	0	0	0	0	0
aligned	UHGV-1771959	0	0	0	0	0	0
aligned	UHGV-2098748	0.11775479	0	235	1.1478542	0.011873062	0.4333595313710248
aligned	UHGV-1396038	0	0	0	0	0	0
aligned	UHGV-0041663	0	0	0	0	0	0
aligned	UHGV-1336821	0	0	0	0	0	0
aligned	UHGV-1860769	0	0	0	0	0	0
aligned	UHGV-0137218	0	0	0	0	0	0
aligned	UHGV-1343625	0	0	0	0	0	0
aligned	UHGV-0218427	0	0	0	0	0	0
aligned	UHGV-0218394	0	0	0	0	0	0
aligned	UHGV-1337257	0	0	0	0	0	0
aligned	UHGV-1505480	0	0	0	0	0	0
aligned	UHGV-0217668	0	0	0	0	0	0
aligned	UHGV-0217560	0	0	0	0	0	0
aligned	UHGV-0217498	0	0	0	0	0	0
aligned	UHGV-0150862	0	0	0	0	0	0
aligned	UHGV-0217179	0	0	0	0	0	0
aligned	UHGV-0217056	0.042968526	0	690	0.04852355	0.0024725215	0.09024553548897529
aligned	UHGV-1591692	0	0	0	0	0	0
aligned	UHGV-1704543	0	0	0	0	0	0
aligned	UHGV-0049764	0	0	0	0	0	0
aligned	UHGV-1704621	0	0	0	0	0	0
aligned	UHGV-1704430	0	0	0	0	0	0
aligned	UHGV-0058576	0	0	0	0	0	0
aligned	UHGV-1704516	0	0	0	0	0	0
aligned	UHGV-1755362	0	0	0	0	0	0
aligned	UHGV-1704009	0	0	0	0	0	0
aligned	UHGV-1830641	0	0	0	0	0	0
aligned	UHGV-0123220	0	0	0	0	0	0
aligned	UHGV-1537838	0	0	0	0	0	0
aligned	UHGV-1639164	0	0	0	0	0	0
aligned	UHGV-1977589	0	0	0	0	0	0
aligned	UHGV-1639026	0	0	0	0	0	0
aligned	UHGV-1639682	0	0	0	0	0	0
aligned	UHGV-1639390	0	0	0	0	0	0
aligned	UHGV-2118707	0	0	0	0	0	0
aligned	UHGV-1292397	0	0	0	0	0	0
aligned	UHGV-0158554	0.9640697	0.65054494	19561	4.084595	0.05616676	2.0500531263678567
aligned	UHGV-0153015	0	0	0	0	0	0
aligned	UHGV-1761774	0	0	0	0	0	0
aligned	UHGV-1639560	0	0	0	0	0	0
aligned	UHGV-1398498	0	0	0	0	0	0
aligned	UHGV-1779730	0	0	0	0	0	0
aligned	UHGV-0283983	0	0	0	0	0	0
aligned	UHGV-0021147	0	0	0	0	0	0
aligned	UHGV-0081633	0	0	0	0	0	0
aligned	UHGV-1692975	0	0	0	0	0	0
aligned	UHGV-1436051	0	0	0	0	0	0
aligned	UHGV-0823547	0	0	0	0	0	0
aligned	UHGV-1504661	0	0	0	0	0	0
aligned	UHGV-0823546	0	0	0	0	0	0
aligned	UHGV-1504660	0	0	0	0	0	0
aligned	UHGV-1793636	0	0	0	0	0	0
aligned	UHGV-0317082	0	0	0	0	0	0
aligned	UHGV-1390128	0	0	0	0	0	0
aligned	UHGV-1390948	0	0	0	0	0	0
aligned	UHGV-1441576	0	0	0	0	0	0
aligned	UHGV-1511752	0	0	0	0	0	0
aligned	UHGV-1934954	0	0	0	0	0	0
aligned	UHGV-1966473	0	0	0	0	0	0
aligned	UHGV-1389790	0	0	0	0	0	0
aligned	UHGV-0143702	0	0	0	0	0	0
aligned	UHGV-1516045	0	0	0	0	0	0
aligned	UHGV-1391713	0	0	0	0	0	0
aligned	UHGV-0079931	0	0	0	0	0	0
aligned	UHGV-2201935	0	0	0	0	0	0
aligned	UHGV-1825550	0	0	0	0	0	0
aligned	UHGV-0386601	1.6897804	1.5124519	22396	3.5034773	0.09853424	3.5964392282039626
aligned	UHGV-0317083	0	0	0	0	0	0
aligned	UHGV-0046011	0	0	0	0	0	0
aligned	UHGV-0016567	0	0	0	0	0	0
aligned	UHGV-0128669	0	0	0	0	0	0
aligned	UHGV-1357190	0	0	0	0	0	0
aligned	UHGV-0016568	0	0	0	0	0	0
aligned	UHGV-0154751	0	0	0	0	0	0
aligned	UHGV-0154755	0	0	0	0	0	0
aligned	UHGV-1856542	0	0	0	0	0	0
aligned	UHGV-1732198	0	0	0	0	0	0
aligned	UHGV-1645792	0	0	0	0	0	0
aligned	UHGV-1626477	0	0	0	0	0	0
aligned	UHGV-1568688	0	0	0	0	0	0
aligned	UHGV-1568686	0	0	0	0	0	0
aligned	UHGV-1567151	0	0	0	0	0	0
aligned	UHGV-1481686	0	0	0	0	0	0
aligned	UHGV-1928546	0	0	0	0	0	0
aligned	UHGV-1539409	0	0	0	0	0	0
aligned	UHGV-1723366	0	0	0	0	0	0
aligned	UHGV-1723487	0	0	0	0	0	0
aligned	UHGV-1730589	0	0	0	0	0	0
aligned	UHGV-0425826	0	0	0	0	0	0
aligned	UHGV-0073586	0	0	0	0	0	0
aligned	UHGV-1768190	0	0	0	0	0	0
aligned	UHGV-0050852	0	0	0	0	0	0
aligned	UHGV-1751893	0	0	0	0	0	0
aligned	UHGV-1722810	0	0	0	0	0	0
aligned	UHGV-1722880	0	0	0	0	0	0
aligned	UHGV-0091925	0	0	0	0	0	0
aligned	UHGV-1723159	0	0	0	0	0	0
aligned	UHGV-1723292	0	0	0	0	0	0
aligned	UHGV-1371953	0	0	0	0	0	0
aligned	UHGV-1419656	0	0	0	0	0	0
aligned	UHGV-0058109	0	0	0	0	0	0
aligned	UHGV-0324221	0	0	0	0	0	0
aligned	UHGV-0118019	0	0	0	0	0	0
aligned	UHGV-1374751	0	0	0	0	0	0
aligned	UHGV-1723437	0	0	0	0	0	0
aligned	UHGV-1951392	4.6107287	1.8201164	7546	222.13493	0.27513078	10.04211026156554
aligned	UHGV-2132338	0.21694043	0.008129854	2270	1.347213	0.013216366	0.4823896233574487
aligned	UHGV-1797718	0	0	0	0	0	0
aligned	UHGV-0213230	0	0	0	0	0	0
aligned	UHGV-1354746	0	0	0	0	0	0
aligned	UHGV-2037683	0	0	0	0	0	0
aligned	UHGV-0144892	0	0	0	0	0	0
aligned	UHGV-0062452	0	0	0	0	0	0
aligned	UHGV-0144893	0.14950824	0.042763934	1255	0.31680503	0.008589481	0.3135109807317349
aligned	UHGV-0051178	0	0	0	0	0	0
aligned	UHGV-0257846	0	0	0	0	0	0
aligned	UHGV-2134895	0	0	0	0	0	0
aligned	UHGV-1809392	0	0	0	0	0	0
aligned	UHGV-1415227	0	0	0	0	0	0
aligned	UHGV-0511135	0	0	0	0	0	0
aligned	UHGV-1415224	0	0	0	0	0	0
aligned	UHGV-0142480	0	0	0	0	0	0
aligned	UHGV-0144897	0	0	0	0	0	0
aligned	UHGV-1721062	0	0	0	0	0	0
aligned	UHGV-1792628	0	0	0	0	0	0
aligned	UHGV-1580633	0	0	0	0	0	0
aligned	UHGV-1580692	0	0	0	0	0	0
aligned	UHGV-2168438	0	0	0	0	0	0
aligned	UHGV-1580628	0	0	0	0	0	0
aligned	UHGV-1580599	0	0	0	0	0	0
aligned	UHGV-1831603	0	0	0	0	0	0
aligned	UHGV-1770652	0	0	0	0	0	0
aligned	UHGV-1599232	0	0	0	0	0	0
aligned	UHGV-0132046	0	0	0	0	0	0
aligned	UHGV-1358904	0	0	0	0	0	0
aligned	UHGV-1876027	0.2025726	0.12958091	2110	0.2422063	0.011618537	0.4240694977397652
aligned	UHGV-1766275	0	0	0	0	0	0
aligned	UHGV-2159792	0	0	0	0	0	0
aligned	UHGV-1377699	0	0	0	0	0	0
aligned	UHGV-2040850	0	0	0	0	0	0
aligned	UHGV-0191237	6.158702	0.0037419517	2743	917.1199	0.3876813	14.15013048244873
aligned	UHGV-2123952	0	0	0	0	0	0
aligned	UHGV-0230849	0	0	0	0	0	0
aligned	UHGV-2123953	0	0	0	0	0	0
aligned	UHGV-1697423	0	0	0	0	0	0
aligned	UHGV-1599995	0	0	0	0	0	0
aligned	UHGV-0077181	0	0	0	0	0	0
aligned	UHGV-1593652	0	0	0	0	0	0
aligned	UHGV-1841525	0	0	0	0	0	0
aligned	UHGV-0141151	0	0	0	0	0	0
aligned	UHGV-1545586	0	0	0	0	0	0
aligned	UHGV-1545757	0	0	0	0	0	0
aligned	UHGV-0189762	0	0	0	0	0	0
aligned	UHGV-1557841	0	0	0	0	0	0
aligned	UHGV-0111355	0	0	0	0	0	0
aligned	UHGV-0386902	0	0	0	0	0	0
aligned	UHGV-0090974	0	0	0	0	0	0
aligned	UHGV-1928306	21.534245	13.507083	8740	2321.5835	1.3124132	47.90228922502138
aligned	UHGV-2147380	0	0	0	0	0	0
aligned	UHGV-1703226	11.612304	6.848942	2875	781.0617	0.67062575	24.477438273606822
aligned	UHGV-1649671	0	0	0	0	0	0
aligned	UHGV-1640484	0	0	0	0	0	0
aligned	UHGV-2030780	0	0	0	0	0	0
aligned	UHGV-1471039	0	0	0	0	0	0
aligned	UHGV-0107659	5.199104	3.6713507	6596	96.37927	0.30440056	11.110441846540198
aligned	UHGV-1692292	0	0	0	0	0	0
aligned	UHGV-1443931	0	0	0	0	0	0
aligned	UHGV-1424418	0	0	0	0	0	0
aligned	UHGV-0321640	0	0	0	0	0	0
aligned	UHGV-0200418	0	0	0	0	0	0
aligned	UHGV-0200419	0	0	0	0	0	0
aligned	UHGV-1635497	0	0	0	0	0	0
aligned	UHGV-0210849	0	0	0	0	0	0
aligned	UHGV-0477606	0	0	0	0	0	0
aligned	UHGV-1733635	0	0	0	0	0	0
aligned	UHGV-0081984	0	0	0	0	0	0
aligned	UHGV-1384109	0.16332987	0.03785258	3320	0.3955916	0.009501343	0.34679342775234545
aligned	UHGV-0384927	0	0	0	0	0	0
aligned	UHGV-1578788	0	0	0	0	0	0
aligned	UHGV-0391116	0	0	41	0	0.1477701	5.39352186024189
aligned	UHGV-0391113	0	0	0	0	0	0
aligned	UHGV-1510117	0	0	0	0	0	0
aligned	UHGV-1498177	0	0	0	0	0	0
aligned	UHGV-0016458	0	0	0	0	0	0
aligned	UHGV-0016459	0	0	0	0	0	0
aligned	UHGV-0050074	0	0	0	0	0	0
aligned	UHGV-1556217	0	0	0	0	0	0
aligned	UHGV-0270043	0	0	0	0	0	0
aligned	UHGV-2007381	0	0	0	0	0	0
aligned	UHGV-0393137	0	0	0	0	0	0
aligned	UHGV-0040481	0	0	0	0	0	0
aligned	UHGV-1566136	0	0	0	0	0	0
aligned	UHGV-0305801	0	0	0	0	0	0
aligned	UHGV-0305765	0	0	0	0	0	0
aligned	UHGV-0097536	0	0	0	0	0	0
aligned	UHGV-2154470	0	0	0	0	0	0
aligned	UHGV-1479961	0	0	0	0	0	0
aligned	UHGV-1830495	0	0	0	0	0	0
aligned	UHGV-1359480	0	0	0	0	0	0
aligned	UHGV-0526985	0	0	0	0	0	0
aligned	UHGV-1830724	0.13561812	0	546	1.564006	0.0081089055	0.29597032380479504
aligned	UHGV-0066470	0	0	0	0	0	0
aligned	UHGV-0305356	0	0	0	0	0	0
aligned	UHGV-0132898	0	0	0	0	0	0
aligned	UHGV-0161488	0	0	0	0	0	0
aligned	UHGV-0392567	0	0	0	0	0	0
aligned	UHGV-0392001	0	0	0	0	0	0
aligned	UHGV-1613399	0	0	0	0	0	0
aligned	UHGV-0161331	0	0	0	0	0	0
aligned	UHGV-0161446	0	0	0	0	0	0
aligned	UHGV-1487556	0	0	0	0	0	0
aligned	UHGV-1394110	0	0	0	0	0	0
aligned	UHGV-0199676	0.43012625	0.18599887	5127	1.7010192	0.027777407	1.0138593324882095
aligned	UHGV-0161817	0	0	0	0	0	0
aligned	UHGV-1476913	0	0	0	0	0	0
aligned	UHGV-1304528	0	0	0	0	0	0
aligned	UHGV-0110079	0	0	0	0	0	0
aligned	UHGV-0086922	0	0	0	0	0	0
aligned	UHGV-1651096	0	0	0	0	0	0
aligned	UHGV-0197194	0	0	0	0	0	0
aligned	UHGV-1407866	0	0	0	0	0	0
aligned	UHGV-1651093	0	0	0	0	0	0
aligned	UHGV-1470886	0	0	0	0	0	0
aligned	UHGV-0043280	0.05045948	0.0006497123	604	0.047917325	0.0028921156	0.10556045282328341
aligned	UHGV-1558437	0	0	0	0	0	0
aligned	UHGV-0131839	0	0	0	0	0	0
aligned	UHGV-1678450	0	0	0	0	0	0
aligned	UHGV-0250957	0	0	0	0	0	0
aligned	UHGV-0136009	0	0	0	0	0	0
aligned	UHGV-0136006	160.98982	24.070232	2733	493479.63	9.303201	339.5613457541913
aligned	UHGV-0083277	0.011722692	0	151	0.011586171	0.0006724818	0.02454516767613768
aligned	UHGV-0191946	0	0	0	0	0	0
aligned	UHGV-1587085	0	0	0	0	0	0
aligned	UHGV-0044320	0	0	0	0	0	0
aligned	UHGV-0185550	0	0	0	0	0	0
aligned	UHGV-1745766	0.78953075	0	889	20.406586	0.04619162	1.6859676179592498
aligned	UHGV-1415118	0	0	0	0	0	0
aligned	UHGV-1989244	0	0	0	0	0	0
aligned	UHGV-2011883	0	0	0	0	0	0
aligned	UHGV-0051308	0	0	0	0	0	0
aligned	UHGV-0059695	0	0	0	0	0	0
aligned	UHGV-1416652	0	0	0	0	0	0
